,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
135,SlicK: slice-based locality exploitation for efficient redundant multithreading,"Angshuman Parashar, Anand Sivasubramaniam, Sudhanva Gurumurthi",ACM SIGOPS Operating Systems Review,ACM,2006,62,4.298195631528965,2006-10-20,63,4.367521367521367
139,Efficient spatial processing element control via triggered instructions,"Angshuman Parashar, Michael Pellauer, Michael Adler, Bushra Ahsan, Neal Crago, Daniel Lustig, Vladimir Pavlov, Antonia Zhai, Mohit Gambhir, Aamer Jaleel, Randy Allmon, Rachid Rayess, Stephen Maresh, Joel Emer",IEEE Micro,IEEE,2014,40,5.6875730424620174,2014-03-10,41,5.829762368523568
141,Efficient control and communication paradigms for coarse-grained spatial architectures,"Michael Pellauer, Angshuman Parashar, Michael Adler, Bushra Ahsan, Randy Allmon, Neal Crago, Kermin Fleming, Mohit Gambhir, Aamer Jaleel, Tushar Krishna, Daniel Lustig, Stephen Maresh, Vladimir Pavlov, Rachid Rayess, Antonia Zhai, Joel Emer",ACM Transactions on Computer Systems (TOCS),ACM,2015,38,6.8765493306891425,2015-09-11,39,7.057511155180962
142,LEAP: A virtual platform architecture for FPGAs,"Angshuman Parashar, Michael Adler, Kermin Fleming, Michael Pellauer, Joel Emer",The First Workshop on the Intersections of Computer Architecture and Reconfigurable Logic (CARL 2010),couldnt find,2010,25,2.4255715045188726,2010-12-01,26,2.5225943646996276
144,Stitch-x: An accelerator architecture for exploiting unstructured sparsity in deep neural networks,"Ching-En Lee, Yakun Sophia Shao, Jie-Fang Zhang, Angshuman Parashar, Joel Emer, Stephen W Keckler, Zhengya Zhang",SysML Conference,couldnt find,2018,14,4.47069116360455,2018-02-01,15,4.79002624671916
147,An uncalibrated lightfield acquisition system,"Puneet Sharma, Angshuman Parashar, Subhashis Banerjee, Prem Kalra",Image and Vision Computing,Elsevier,2004,11,0.6744498572148496,2004-12-01,12,0.7357634805980178
148,"Maestro: A data-centric approach to understand reuse, performance, and hardware cost of dnn mappings","Hyoukjun Kwon, Prasanth Chatarasi, Vivek Sarkar, Tushar Krishna, Michael Pellauer, Angshuman Parashar",IEEE micro,IEEE,2020,9,9.894578313253012,2020-04-22,10,10.993975903614457
149,"Arvind, and JS Emer,“","K Fleming, Michael Adler, Michael Pellauer, Angshuman Parashar","Leveraging latency-insensitivity to ease multiple FPGA design,” in FPGA",couldnt find,2012,6,0.6506238859180036,2012-01-01,7,0.7590612002376708
150,Sos: Using speculation for memory error detection,"Sudhanva Gurumurthi, Angshuman Parashar, Anand Sivasubramaniam",Proceedings of the Workshop on High Performance Computing Reliability Issues (held in conjunction with HPCA),couldnt find,2005,5,0.30979460193515534,2005-02-01,6,0.3717535223221864
151,Marvel: A Data-centric Compiler for DNN Operators on Spatial Accelerators,"Prasanth Chatarasi, Hyoukjun Kwon, Natesh Raina, Saurabh Malik, Vaisakh Haridas, Angshuman Parashar, Michael Pellauer, Tushar Krishna, Vivek Sarkar",arXiv e-prints,couldnt find,2020,2,1.7675544794188864,2020-02-01,3,2.6513317191283297
154,Flexion: A Quantitative Metric for Flexibility in DNN Accelerators,"Hyoukjun Kwon, Michael Pellauer, Angshuman Parashar, Tushar Krishna",IEEE Computer Architecture Letters,IEEE,2020,1,3.802083333333334,2020-12-14,2,7.604166666666668
156,"Understanding Reuse, Performance, and Hardware Cost of DNN Dataflows: A Data-Centric Approach Using MAESTRO","Hyoukjun Kwon, Prasanth Chatarasi, Michael Pellauer, Angshuman Parashar, Vivek Sarkar, Tushar Krishna",arXiv e-prints,couldnt find,2018,0,0.0,2018-05-01,1,0.34629981024667933
163,Optimized design considering the mass influence of an axial flux permanent-magnet synchronous generator with concentrated pole windings,"Hendrik Vansompel, Peter Sergeant, Luc Dupré",IEEE Transactions on Magnetics,IEEE,2010,75,7.093806685669862,2010-08-26,76,7.188390774812127
164,Axial-flux PM machines with variable air gap,"Hendrik Vansompel, Peter Sergeant, Luc Dupré, Alex Van den Bossche",IEEE Transactions on industrial electronics,IEEE,2013,71,8.862859097127222,2013-03-18,72,8.987688098495212
165,A multilayer 2-D–2-D coupled model for eddy current calculation in the rotor of an axial-flux PM machine,"Hendrik Vansompel, Peter Sergeant, Luc Dupre",IEEE Transactions on Energy Conversion,IEEE,2012,46,5.185299567634343,2012-05-08,47,5.298023471278567
166,A combined wye-delta connection to increase the performance of axial-flux PM machines with concentrated windings,"Hendrik Vansompel, Peter Sergeant, Luc Dupre, Alex Bossche",IEEE Transactions on Energy Conversion,IEEE,2012,42,4.613301233824857,2012-02-13,43,4.723141739392116
167,Torque analysis on a double rotor electrical variable transmission with hybrid excitation,"Joachim Druant, Hendrik Vansompel, Frederik De Belie, Jan Melkebeek, Peter Sergeant",IEEE Transactions on Industrial Electronics,IEEE,2016,36,7.968465736810187,2016-09-13,37,8.189812007277137
168,Comparison of methods for permanent magnet eddy-current loss computations with and without reaction field considerations in axial flux PMSM,"Ahmed Hemeida, Peter Sergeant, Hendrik Vansompel",IEEE Transactions on Magnetics,IEEE,2015,33,5.620625291647224,2015-05-08,34,5.790947270181988
169,Analytical model for combined study of magnet demagnetization and eccentricity defects in axial flux permanent magnet synchronous machines,"Jan De Bisschop, Peter Sergeant, Ahmed Hemeida, Hendrik Vansompel, Luc Dupré",IEEE Transactions on Magnetics,IEEE,2017,24,6.284074605451937,2017-05-26,25,6.545911047345768
170,Coupled electromagnetic and thermal analysis of an axial flux PM machine,"Hendrik Vansompel, Alireza Rasekh, Ahmed Hemeida, Jan Vierendeels, Peter Sergeant",IEEE Transactions on Magnetics,IEEE,2015,22,3.757604117922321,2015-05-14,23,3.9284043051006083
171,An inverse thermal modeling approach for thermal parameter and loss identification in an axial flux permanent magnet machine,"Hendrik Vansompel, Anna Yarantseva, Peter Sergeant, Guillaume Crevecoeur",IEEE Transactions on Industrial Electronics,IEEE,2018,21,7.434529582929195,2018-05-24,22,7.788554801163919
172,Optimal control for a hybrid excited dual mechanical port electric machine,"Joachim Druant, Hendrik Vansompel, Frederik De Belie, Peter Sergeant",IEEE Transactions on Energy Conversion,IEEE,2017,19,4.532679738562091,2017-01-10,20,4.771241830065359
173,Applicability of fractional slot axial flux permanent magnet synchronous machines in the field weakening region,"Ahmed Hemeida, Mohamed Taha, Ahmed A-E Abdallh, Hendrik Vansompel, Luc Dupré, Peter Sergeant",IEEE Transactions on Energy Conversion,IEEE,2016,18,4.018348623853211,2016-09-27,19,4.241590214067279
174,A computationally efficient method to determine iron and magnet losses in VSI-PWM fed axial flux permanent magnet synchronous machines,"Peter Sergeant, Hendrik Vansompel, Ahmed Hemeida, Alex Van den Bossche, Luc Dupré",IEEE Transactions on Magnetics,IEEE,2014,18,2.548487199379364,2014-02-27,19,2.6900698215671066
177,Evaluation of a simple lamination stacking method for the teeth of an axial flux permanent-magnet synchronous machine with concentrated stator windings,"Hendrik Vansompel, Peter Sergeant, Luc Dupré, Alex Van den Bossche",IEEE transactions on magnetics,IEEE,2012,15,1.6372607655502394,2012-01-23,16,1.7464114832535886
179,Loss identification in a double rotor electrical variable transmission,"Joachim Druant, Hendrik Vansompel, Frederik De Belie, Peter Sergeant",IEEE Transactions on industrial electronics,IEEE,2017,14,3.5884831460674156,2017-04-26,15,3.844803370786517
180,Demagnetization fault detection in axial flux PM machines by using sensing coils and an analytical model,"Jan De Bisschop, Hendrik Vansompel, Peter Sergeant, Luc Dupre",IEEE Transactions on Magnetics,Ieee,2017,13,3.176037483266399,2017-02-15,14,3.420348058902276
181,Multiphysics analysis of a stator construction method in yokeless and segmented armature axial flux PM machines,"Hendrik Vansompel, Peter Leijnen, Peter Sergeant",IEEE Transactions on Energy Conversion,IEEE,2018,12,4.557752341311135,2018-08-02,13,4.937565036420396
182,Comparison of three analytical methods for the precise calculation of cogging torque and torque ripple in axial flux PM machines,"Ahmed Hemeida, Bert Hannon, Hendrik Vansompel, Peter Sergeant",Mathematical Problems in Engineering,Hindawi,2016,11,2.507807620237352,2016-10-31,12,2.73579013116802
183,Benchmarking the permanent magnet electrical variable transmission against the half toroidal continuously variable transmission,"Florian Verbelen, Joachim Druant, Stijn Derammelaere, Hendrik Vansompel, Frederik De Belie, Kurt Stockman, Peter Sergeant",Mechanism and Machine Theory,Pergamon,2017,10,2.6877761413843886,2017-07-01,11,2.956553755522828
185,Sizing methodology based on scaling laws for a permanent magnet electrical variable transmission,"Florian Verbelen, Ahmed Abdallh, Hendrik Vansompel, Kurt Stockman, Peter Sergeant",IEEE Transactions on Industrial Electronics,IEEE,2019,8,3.956639566395664,2019-03-13,9,4.451219512195122
187,A 3D dynamic lumped parameter thermal network of air-cooled yasa axial flux permanent magnet synchronous machine,"Abdalla Hussein Mohamed, Ahmed Hemeida, Alireza Rasekh, Hendrik Vansompel, Antero Arkkio, Peter Sergeant",Energies,Multidisciplinary Digital Publishing Institute,2018,8,2.693726937269373,2018-04-01,9,3.0304428044280445
188,Efficiency of a CVT-operated EVT experimentally evaluated against half-toroidal and push-belt CVTs,"Joachim Druant, Hendrik Vansompel, Frederik De Belie, Peter Sergeant",IEEE Transactions on Industrial Electronics,IEEE,2017,7,2.0086477987421385,2017-09-25,8,2.2955974842767297
189,Influence of stator slot openings on losses and torque in axial flux permanent magnet machines,"Peter Sergeant, Hendrik Vansompel, Luc Dupré",Mathematics and Computers in Simulation,North-Holland,2016,5,1.162420382165605,2016-12-01,6,1.394904458598726
192,Active Demagnetization Fault Compensation for Axial Flux Permanent-Magnet Synchronous Machines Using an Analytical Inverse Model,"Lynn Verkroost, Jan De Bisschop, Hendrik Vansompel, Frederik De Belie, Peter Sergeant",IEEE Transactions on Energy Conversion,IEEE,2019,4,3.126338329764454,2019-12-09,5,3.9079229122055676
195,Inverse thermal identification of a thermally instrumented induction machine using a lumped-parameter thermal model,"Pieter Nguyen Phuc, Hendrik Vansompel, Dimitar Bozalakov, Kurt Stockman, Guillaume Crevecoeur",Energies,Multidisciplinary Digital Publishing Institute,2020,3,2.466216216216216,2020-01-01,4,3.288288288288288
196,Extended end-winding cooling insert for high power density electric machines with concentrated windings,"Hendrik Vansompel, Peter Sergeant",IEEE Transactions on Energy Conversion,IEEE,2019,3,2.230142566191446,2019-11-15,4,2.973523421588595
197,Data-driven online temperature compensation for robust field-oriented torque-controlled induction machines,"Pieter Nguyen Phuc, Hendrik Vansompel, Dimitar Bozalakov, Kurt Stockman, Guillaume Crevecoeur",IET Electric Power Applications,couldnt find,2019,1,0.45117428924598274,2019-01-01,2,0.9023485784919655
199,Performance degradation of surface PMSMs with demagnetization defect under predictive current control,"Lynn Verkroost, Joachim Druant, Hendrik Vansompel, Frederik De Belie, Peter Sergeant",Energies,Multidisciplinary Digital Publishing Institute,2019,3,1.353522867737948,2019-01-01,4,1.804697156983931
205,Parametric studies for combined convective and conductive heat transfer for YASA axial flux permanent magnet synchronous machines,"Abdalla Hussein Mohamed, Ahmed Hemeida, Hendrik Vansompel, Peter Sergeant",Energies,Multidisciplinary Digital Publishing Institute,2018,2,0.8390804597701149,2018-11-01,3,1.2586206896551724
212,Rotor Temperature Virtual Sensing for Induction Machines using a Lumped-Parameter Thermal Network and Dual Kalman Filtering,"Pieter Nguyen Phuc, Dimitar Vaskov Bozalakov, Hendrik Vansompel, Kurt Stockman, Guillaume Crevecoeur",IEEE Transactions on Energy Conversion,IEEE,2021,0,0.0,2021-02-19,1,12.586206896551722
213,Electro-thermal Design of a Discrete GaN Based Converter for Integrated Modular Motor Drives,"Abdalla Hussein Mohamed, Hendrik Vansompel, Peter Sergeant",IEEE Journal of Emerging and Selected Topics in Power Electronics,IEEE,2021,0,0.0,2021-02-09,1,9.358974358974358
214,Real-Time Energy-Efficient Actuation of Induction Motor Drives Using Approximate Dynamic Programming,"Arne Dekeyser, Hendrik Vansompel, Guillaume Crevecoeur",IEEE Transactions on Industrial Electronics,IEEE,2020,0,0.0,2020-12-21,1,4.1011235955056184
215,A Novel Torque Boundary-Based Model Predictive Torque Control for PMSM Without Weighting Factor,"Chenwei Ma, Xuliang Yao, Huayu Li, Hendrik Vansompel, Cristian Garcia, Jose Rodriguez, Frederik De Belie",IEEE Journal of Emerging and Selected Topics in Power Electronics,IEEE,2020,0,0.0,2020-11-20,1,3.041666666666667
220,Simultaneous DC-Link and Stator Current Ripple Reduction with Interleaved Carriers in Multiphase Controlled Integrated Modular Motor Drives,"Lynn Verkroost, Jordi Van Damme, Dimitar V Bozalakov, Frederik De Belie, Peter Sergeant, Hendrik Vansompel",IEEE Transactions on Industrial Electronics,IEEE,2020,0,0.0,2020-05-12,1,1.1698717948717947
222,An Integrated Modular Motor Drive with Shared Cooling for Axial Flux Motor Drives,"Abdalla Hussein Mohamed, Hendrik Vansompel, Peter Sergeant",IEEE Transactions on Industrial Electronics,couldnt find,2020,0,0.0,2020-01-01,1,0.822072072072072
227,Adaptive Convex Loss Mappings for Enhanced Loss Assessment in Asynchronous Drives,"Arne De Keyser, Hendrik Vansompel, Guillaume Crevecoeur",IEEE Transactions on Control Systems Technology,IEEE,2018,0,0.0,2018-06-19,1,0.36318407960199006
234,Distribution of viruses and dissolved DNA along a coastal trophic gradient in the northern Adriatic Sea,"Markus G Weinbauer, Dragica Fuks, Peter Peduzzi",Applied and Environmental Microbiology,American Society for Microbiology,1993,244,8.93190251730017,1993-12-01,245,8.968508675157958
235,"Frequency, size and distribution of bacteriophages in different marine bacterial morphotypes","Markus G Weinbauer, Peter Peduzzi",Marine Ecology Progress Series,"[Halstenbek, Ger.] Inter-Research.",1994,150,5.575356415478615,1994-05-01,151,5.612525458248473
236,"Diel, seasonal, and depth-related variability of viruses and dissolved DNA in the Northern Adriatic Sea","Marcus G Weinbauer, Dragica Fuks, S Puskaric, Peter Peduzzi",Microbial Ecology,Springer-Verlag,1995,140,5.439642324888227,1995-07-01,141,5.478496912923142
237,Significance of viruses versus heterotrophic nanofiagellates for controlling bacterial abundance in the northern Adriatic Sea,"Markus G Weinbauer, Peter Peduzzi",Journal of Plankton Research,Oxford University Press,1995,134,5.241105872267466,1995-09-01,135,5.280218602657523
238,The ecology of amorphous aggregations (Marine Snow) in the Northern Adriatic Sea,"Gerhard J Herndl, Peter Peduzzi",Marine Ecology,Blackwell Publishing Ltd,1988,114,3.446819085487078,1988-03-01,115,3.4770543406229293
239,"Complexity of bacterial communities in a river-floodplain system (Danube, Austria)","Katharina Besemer, Markus M Moeseneder, Jesus M Arrieta, Gerhard J Herndl, Peter Peduzzi",Applied and environmental microbiology,[PDF] from asm.org,2005,86,5.328467153284672,2005-02-01,87,5.390426073671703
240,Zooplankton activity fueling the microbial loop: differential growth response of bacteria from oligotrophic and eutrophic waters,"Peter Peduzzi, Gerhard J Herndl",Limnology and Oceanography,couldnt find,1992,84,2.923062255696444,1992-07-01,85,2.9578606158833063
241,Bacteria and viruses in the water column of tropical freshwater reservoirs,"Peter Peduzzi, Fritz Schiemer",Environmental Microbiology,Blackwell Science Ltd,2004,78,4.662626924336718,2004-07-01,79,4.722404192597446
242,Effect of concentrating the virus‐rich 2‐2nm size fraction of seawater on the formation of algal flocs (marine snow),"Peter Peduzzi, Markus G Weinbauer",Limnology and Oceanography,couldnt find,1993,77,2.81021897810219,1993-11-01,78,2.8467153284671536
243,Benthic community metabolism and microbial dynamics in the Gulf of Trieste (Northern Adriatic Sea),"Gerhard J Herndl, Peter Peduzzi, Neda Fanuko",Marine Ecology Progress Series,Inter-Research,1989,76,2.381115879828326,1989-04-27,77,2.4124463519313304
244,"Decomposition and significance of seagrass leaf litter(Cymodocea nodosa) for the microbial food web in coastal waters(Gulf of Trieste, northern Adriatic Sea).","Peter Peduzzi, Gerhard J Herndl",Marine ecology progress series. Oldendorf,couldnt find,1991,74,2.4675680613922895,1991-04-01,75,2.5009135757354284
245,Primary production of Cymodocea nodosa in the Gulf of Trieste (Northern Adriatic Sea): a comparison of methods,"Peter Peduzzi, Aleksandar Vukovič",Marine Ecology Progress Series,Inter-Research,1990,74,2.4066648846119576,1990-06-28,75,2.43918738305266
247,"Impact of hydrology on free‐living and particle‐associated microorganisms in a river floodplain system (Danube, Austria)","Birgit Luef, Fanni Aspetsberger, Thomas Hein, Florian Huber, Peter Peduzzi",Freshwater Biology,Blackwell Publishing Ltd,2007,59,4.27196984725253,2007-06-01,60,4.34437611585003
